web-scraper-order,web-scraper-start-url,link,link-href,name,is_eventgruppe,datetime,date,description,price,address,category,time
"1699957381-234","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				16
			
			
			
				discotanze - xmas rave
									Samstag, 16. Dezember, 21:00
								Schlaflos Aarau, Aarau (CH)","https://eventfrog.ch/de/p/party/electro/discotanze-xmas-rave-7129885200675202933.html","discotanze - xmas rave","","Samstag, 16. Dezember, 21:00","Sa., 16. Dezember 2023","Ho-Ho-Hopfenfreunde! 
 Ho-Ho-Hoch die Glühweintassen! 
Discotanze bringt den xmas rave zurück in den Schlaflos Club Aarau! 
Glühwein, Raclette, Techno – eine explosive Kombination, um Aarau auf die festliche Zeit einzustimmen. 
Schlüpft in eure wildesten Weihnachtsoutfits, denn hier ist der Dresscode bunter als der Weihnachtsbaum bei Tante Gudrun. Alle, die ihm schönen Weihnachtsoutfit kommen, erwartet eine Überraschung. 
Um 21:00 Uhr öffnen sich die Tore des Discotanze-Weihnachtsmarktes. Die Gäste erwartet vor Ort eine herzerwärmende Atmosphäre mit knisternden Feuerschalen, gratis Glühwein, der wärmer macht als Omas Strickpullover, und feines Raclette – ein festliches Schlemmerparadies für alle Sinne! 
Dann, liebe Freunde, wird der Weihnachtsmarkt zur Tanzfläche! Ab 23:00 Uhr, bebend wie ein Rentierschlitten auf Steroiden, erwacht der Dancefloor zu pulsierendem Leben! Die angesagtesten DJs werden mit pulsierendem Techno bis 06:00 Uhr morgens die Menge in Ekstase versetzen. eine unvergessliche Nacht voller Tanz, Musik und unwiderstehlichem Flair – sei dabei, wenn wir den xmad rave im Schlaflos zelebrieren!","CHF 15.00","Schlaflos Aarau, Tellistrasse 118, Aarau, CH","Party / Electro","21:00 Uhr
									
																			- 
										06:00 Uhr"
"1699957383-235","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				16
			
			
			
				Electronic Christmas
									Samstag, 16. Dezember, 21:00
								Loft Club, Thun (CH)","https://eventfrog.ch/de/p/party/electro/electronic-christmas-7130080944745049818.html","Electronic Christmas","","Samstag, 16. Dezember, 21:00","Sa., 16. Dezember 2023","DJ Franctone und DJ Chris werden uns einheizen mit Deep-& Progressive House sowie Melodic Techno. 
Dazu sind die Splendid Dancers dabei und das Loft wird dekoriert sein. Ganz im Weihnachtskleid👍","CHF 22.00","Loft Club, Obere Hauptgasse 27, Thun, CH","Party / Electro","21:00 Uhr
									
																			- 
										03:30 Uhr"
"1699957385-236","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				16
			
			
			
				Honig im Gloria
									Samstag, 16. Dezember, 20:30
								Baronessa, Lenzburg (CH)","https://eventfrog.ch/de/p/party/house-techno/honig-im-gloria-7127283938381244093.html","Honig im Gloria","","Samstag, 16. Dezember, 20:30","Sa., 16. Dezember 2023","Liebe Freunde der guten Vibes, die Festtage stehen praktisch vor Tür und Tor. Wir lassen uns den Spass nicht nehmen und starten mit Vollgas in die Adventszeit - und dich nehmen wir gleich mit. Anmerkung: Jetzt wäre ein guter Moment, um die Agenda zu zücken. 
Machen wir einen kurzen Zeitsprung: es ist Samstag, der 16. Dezember. Die kalte Dunkelheit draussen. Und drinnen – ein heisses Feuerwerk aus Beats und Lichtern. Genau das erwartet dich am «Honig im Gloria». Gemeinsam mit dem Aarauer Eventlabel «Honey Badger Music» und dem Gloria Coworking Lenzburg bringen wir das Baronessa zum Brummen. 
An jenem Samstagabend sorgen We-Love-Mutti Silvia dell’Aquila, alias «Beatween», und Oliver van den Miescher am DJ-Pult für das Warm-up, bevor Lokalmatadorinnen «The Mauriens» das Steuer übernehmen und die Bude einreissen. Im übertragenen Sinne natürlich. Tickets gibt es für schlappe 7 Franken hier. 
Ein grosses Dankeschön geht an das Gloria Coworking Lenzburg und den Honigdachs. Dafür, dass ihr euch lächerlich leicht für die Fete habt begeistern lassen. Ihr macht es möglich, wir machen es unvergesslich und du da draussen machst es erst komplett. 
  
We Love Lenzburg
 https://www.facebook.com/welovelenzburg
 https://www.instagram.com/welovelenzburg/ 
Honey Badger
 ...
								
									 mehr anzeigen
								
							
							
																	Liebe Freunde der guten Vibes, die Festtage stehen praktisch vor Tür und Tor. Wir lassen uns den Spass nicht nehmen und starten mit Vollgas in die Adventszeit - und dich nehmen wir gleich mit. Anmerkung: Jetzt wäre ein guter Moment, um die Agenda zu zücken. 
Machen wir einen kurzen Zeitsprung: es ist Samstag, der 16. Dezember. Die kalte Dunkelheit draussen. Und drinnen – ein heisses Feuerwerk aus Beats und Lichtern. Genau das erwartet dich am «Honig im Gloria». Gemeinsam mit dem Aarauer Eventlabel «Honey Badger Music» und dem Gloria Coworking Lenzburg bringen wir das Baronessa zum Brummen. 
An jenem Samstagabend sorgen We-Love-Mutti Silvia dell’Aquila, alias «Beatween», und Oliver van den Miescher am DJ-Pult für das Warm-up, bevor Lokalmatadorinnen «The Mauriens» das Steuer übernehmen und die Bude einreissen. Im übertragenen Sinne natürlich. Tickets gibt es für schlappe 7 Franken hier. 
Ein grosses Dankeschön geht an das Gloria Coworking Lenzburg und den Honigdachs. Dafür, dass ihr euch lächerlich leicht für die Fete habt begeistern lassen. Ihr macht es möglich, wir machen es unvergesslich und du da draussen machst es erst komplett. 
  
We Love Lenzburg
 https://www.facebook.com/welovelenzburg
 https://www.instagram.com/welovelenzburg/ 
Honey Badger
 https://www.facebook.com/HoneyBadgerFanpage
 https://www.instagram.com/honey_badger_music/ 
Gloria Lenzburg
 LinkedIn: https://www.linkedin.com/company/glorialenzburg
 Facebook: https://www.facebook.com/glorialenzburg
 Instagram: https://www.instagram.com/glorialenzburg 
									
										 weniger anzeigen","CHF 10.00","Baronessa, Sägestrasse 44, Lenzburg, CH","Party / House & Techno","20:30 Uhr
									
																			- 
										02:00 Uhr"
"1699957388-237","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				16
			
			
			
				Downtownswing Christmas Party
									Samstag, 16. Dezember, 20:30
								Kirchgemeindehaus Aussersihl, Zürich (CH)","https://eventfrog.ch/de/p/party/swing/downtownswing-christmas-party-7129771166743383995.html","Downtownswing Christmas Party","","Samstag, 16. Dezember, 20:30","Sa., 16. Dezember 2023","Join us for this special event and celebrate the holiday season! 
Get ready for an evening with dancing, socializing, shows, lots of fun and much more! 
Let's dance to the amazing sounds of the PAVILLION DANCE ORCHESTRA supported by DJ DAWID. 
Everything in the beautifully decorated venue at
 Kirchgemeindehaus Aussersihl
 Stauffacherstrasse 8
 8004 Zürich. 
*** Ticket Pre-Sale will start on Friday, November 17, 12:00 lunch time. *** 
Special-Tickets available for volunteers!
 We are very grateful for helping hands. Are you interested?
 All available helper shifts can be found here:
 https://portal.helfereinsatz.ch/downtownswing/de","CHF 35.00","Kirchgemeindehaus Aussersihl, Stauffacherstrasse 8, Zürich, CH","Party / Swing","20:30 Uhr"
"1699957390-238","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Eventgruppe
				
					
		

						
				bis Jun
				15
			
			
			
				Tanznacht40
									8 Events
								Aeschbachhalle 6, Aarau (CH)","https://eventfrog.ch/de/p/gruppen/tanznacht40-7119977320450880622.html","Tanznacht40","Eventgruppe","8 Events","Sa., 18. November 2023 -
Sa., 15. Juni 2024","Tanznacht40 steht für einen unvergesslichen und unbeschwerten Abend für alle ab 40 Jahren. Die DJ’s verfügen über ein breitgefächertes Disco-Hits Repertoire. Von Alt bis Neu legen sie alles auf was das Herz begehrt. Die DJ’s wechseln sich ab, somit hat man die Garantie, dass der Stil variantenreich bleibt.","","","","Beginn:
																	Verschiedene Uhrzeiten"
"1699957393-239","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Abgesagt
							
					
		

						
				Dez
				16
			
			
			
				DIE FETE Christmas Edition
									Samstag, 16. Dezember, 20:00
								Viscose Das Viertel, Emmen (CH)","https://eventfrog.ch/de/p/party/charts-open-format/die-fete-christmas-edition-7100503780978819297.html","DIE FETE Christmas Edition","","Samstag, 16. Dezember, 20:00","Sa., 16. Dezember 2023","DIE FETE! steht für eine geballte Ladung Party. 
Die legendären Open Format Partys sind zurück in der Viscose in Emmenbrücke. Geniesse die besten Hits aus den 90er & 2000er mit dem Radio Energy Headliner Maik Wisler. Diese Ausgabe steht ganz im Zeichen der (vermeintlich) besinnlichen Zeit. Wir beweisen Euch das Gegenteil!","","Viscose Das Viertel, Emmenweidstrasse 20, Emmen, CH","Party / Charts & Open Format","20:00 Uhr
									
																			- 
										04:00 Uhr"
"1699957395-240","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				16
			
			
			
				Adriatique present X
									Samstag, 16. Dezember, 20:00
								Halle 622, Zürich (CH)","https://eventfrog.ch/de/p/party/house-techno/adriatique-present-x-7114984618873259310.html","Adriatique present X","","Samstag, 16. Dezember, 20:00","Sa., 16. Dezember 2023","Adriatique present X
 Saturday 16th December 2023
 Doors open 20h | Age 20+
 
 ADRIATIQUE
 ARGY
 MARINO CANAL
 ARDOUR 
X - The echo of our origins. It's been almost a year since the inaugural X event made its unforgettable debut. After a globe-trotting adventure, X, founded by the Duo Adriatique, is coming back to Zurich to once again illuminate the magnificent Halle 622. 
The first X was a seismic event, leaving an indelible mark on the electronic music scene. With its electrifying atmosphere, it transcended boundaries, uniting partygoers from all corners of the world. Now, after a year, the stage is set for its triumphant return. 
Adriatique and like minded artists have been on a remarkable journey with X around the globe. Their musical odyssey has taken them to far-flung destinations, sharing their unique sound with fans worldwide. But they've never forgotten their roots, and Zurich holds a special place in their hearts. It's where their musical journey began, and it's where they're returning to reignite the dancefloor. 
Loungereservations via reservation@kaufleuten.ch
 We do not sell VIP/Backstages Passes. Inquiries via e-mail will not be answered. 

 Age strictly 20+","CHF 59.00","Halle 622, Therese-Giehse-Strasse 10, Zürich, CH","Party / House & Techno","20:00 Uhr
									
																			- 
										05:00 Uhr"
"1699957397-241","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Eventgruppe
				
					
		

						
				bis Apr
				5
			
			
			
				Retro Disco: Spiez tanzt
									6 Events
								Lötschbergsaal, Spiez (CH)","https://eventfrog.ch/de/p/gruppen/retro-disco-spiez-tanzt-7120003491506937722.html","Retro Disco: Spiez tanzt","Eventgruppe","6 Events","Sa., 18. November 2023 -
Sa., 6. April 2024","","","","","Beginn:
																	
										20:00 Uhr"
"1699957400-242","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				16
			
			
			
				Zambomba navideña
									Samstag, 16. Dezember, 20:00
								Kreuz Jona, Jona (CH)","https://eventfrog.ch/de/p/party/zambomba-navidena-7125449175177602423.html","Zambomba navideña","","Samstag, 16. Dezember, 20:00","Sa., 16. Dezember 2023","Ein Weihnachtsabend ganz im Zeichen der Lebensfreude und dem Witz und Charme des Südens. Perfekt für die kalte Jahreszeit geht es auf eine leidenschaftliche Reise durch Andalusien, die Wärme und Feuer in die Wohnstube bringt oder besser aufs Kulturparkett des Kreuz Jona. Die Bühnenformation setzt sich aus internationalen, professionellen Musiker*innen, Sänger*innen und Tänzer*innen zusammen – in Zusammenarbeit mit aire flamenco. Professionales Jesús de Joaquín «Puchero», Barcelona (Gitarre); Mónica «La Chicuela», Barcelona (Gesang); Miguel «El Labi», Jerez (Gesang); David Bermúdez, Barcelona (Piano); Gloria Wasmer, Barcelona (Violine); Lucas Balbo, Barcelona (Perkussion); Eva Manzano, Granada (Tanz); Fran Vílchez, Granada (Tanz); weitere Mitwirkende aus der Flamenco Szene Schweiz","","Kreuz Jona, St. Gallerstrasse 30, Jona, CH","Party","20:00 Uhr"
"1699957402-243","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				16
			
			
			
				X - The Echo of Our Origins
									Samstag, 16. Dezember, 20:00
								Kaufleuten Club, Zürich (CH)","https://eventfrog.ch/de/p/party/electro/x-the-echo-of-our-origins-7125778898659311087.html","X - The Echo of Our Origins","","Samstag, 16. Dezember, 20:00","Sa., 16. Dezember 2023","","","Kaufleuten Club, Pelikanstrasse 18, Zürich, CH","Party / Electro","20:00 Uhr"
"1699957404-244","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				16
			
			
			
				Salsa People - Tag der offenen Tür
									Samstag, 16. Dezember, 19:00
								Colors, Zürich (CH)","https://eventfrog.ch/de/p/party/latin-brasil/salsa-people-tag-der-offenen-tuer-7122523057105618372.html","Salsa People - Tag der offenen Tür","","Samstag, 16. Dezember, 19:00","Sa., 16. Dezember 2023","Samstag, 16.12.23
 
 SALSA & BACHATA EVENT SALSA PEOPLE
 TAG DER OFFENEN TÜR INKL 7 WORKSHOPS SPECIAL
 
 * SALSA | BACHATA | KIZOMBA *
 * 2 DANCE FLOORS *
 * 7 WORKSHOPS *
 * SHOWS BY LOS BARONES, ENCANTO & CARAMELOS*
 * DJ YASSER & DJ SIN NOMBRE*
 
 WORKSHOP PLAN
 19.15 Uhr – Son mit Mauro & Luna
 20.00 Uhr – Salsa Man Style mit Mauro
 20.00 Uhr – Salsa Lady Style mit Valeria & Luna
 20.00 Uhr – Bachata Basic mit Tiago & Lisa
 20.45 Uhr – Hebefiguren mit Mauro & Valeria
 20.45  Uhr – Kizomba Open mit Franky & Stefy
 20.45 Uhr –  Salsa Basic mit Cristian & Luna
 
 PARTY START - 21.30Uhr
 
 Lass dich entführen und geniesse die atemberaubende Magie der neuen Event Location im stadion der SWISS LIFE ARENA in Zürich! Es erwartet dich ein Spektakel mit bezaubernden Shows im ""COLORS"".
 
 
 Wir freuen uns auf euch!!!!
 
 === COLORS ===
 Vulkanstrasse 130k | 8048 Zürich | Swiss Life Arena","CHF 10.00","Colors, Vulkanstrasse 130k, Zürich, CH","Party / Latin & Brasil","19:00 Uhr
									
																			- 
										03:00 Uhr"
"1699957406-245","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				16
			
			
			
				Thut's Silent Disco
									Samstag, 16. Dezember, 19:00
								Alter Postplatz, Zofingen (CH)","https://eventfrog.ch/de/p/party/charts-open-format/thut-s-silent-disco-7125587166663495027.html","Thut's Silent Disco","","Samstag, 16. Dezember, 19:00","Sa., 16. Dezember 2023","Erlebe die #1 Thut's Silent Disco mitten in der Altstadt von Zofingen. 
Der Name Silent Disco verbindet die Idee an einem der schönsten Plätze der Stadt Zofingen zu feiern, mit dem Konzept einer Party, die für die Umgebung leise, für die Ohren aber laut und mitreissend ist. 
Die DiscogängerInnen tragen Kopfhörer und hören ihre Lieblingsmusik, während die Umgebung leise ist. Werde auch du Teil eines magischen Abends und finde deinen passenden Sound. Dank der 3 Farben, mit denen sich die Sender voneinander unterscheiden, siehst du immer, wer mit dir die gleiche Sause feiert. 
Der Name Thut stammt vom legendären Stadthelden Niklaus Thut. Er soll den Bezug, der hoffentlich kommenden Eventserie, zu Zofingen widerspiegeln. 
Kopfhörer aufsetzen, Sender wählen und Party machen! 
Feiere mit uns in der Altstadt und geniesse ein einzigartiges und unterhaltsames Kopfhörer-Erlebnis in der Stadt Zofingen.","CHF 10.00","Alter Postplatz, Alter Postplatz, Zofingen, CH","Party / Charts & Open Format","19:00 Uhr
									
																			- 
										23:00 Uhr"
"1699957408-246","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				16
			
			
			
				Eine Party wie jede andere auch, aber...
									Samstag, 16. Dezember, 19:00
								Kammgarn, Schaffhausen (CH)","https://eventfrog.ch/de/p/party/pop-rock/eine-party-wie-jede-andere-auch-aber-7127972174279734131.html","Eine Party wie jede andere auch, aber...","","Samstag, 16. Dezember, 19:00","Sa., 16. Dezember 2023","An dieser Party nehmen wir speziell Rücksicht auf Menschen mit besonderen Bedürfnissen. Die öffentlichen Bereiche sind rollstuhlgängig und eine Rollstuhl-Toilette ist vorhanden. Die Beleuchtung ist nicht zu hektisch und auf Stroboskop-Licht wird verzichtet. Zudem sind Fachpersonen anwesend, die dir als Gast die Sicherheit geben möchten, ausgelassen zu feiern. Für alle, die nach 22 Uhr noch weiter feiern möchten: An der Strictly 80s geht die Party nahtlos weiter und der Eintritt gilt auch hier. Diese Partyreihe findet in Zusammenarbeit mit Procap Schweiz und dihei plus statt.","","Kammgarn, Baumgartenstrasse 19, Schaffhausen, CH","Party / Pop & Rock","19:00 Uhr"
"1699957410-247","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				16
			
			
			
				Gran junte navideño 2da edición
									Samstag, 16. Dezember, 18:00
								Salle de l'Aiglon, Aigle (CH)","https://eventfrog.ch/de/p/party/latin-brasil/gran-junte-navideno-2da-edicion-7085022312408265589.html","Gran junte navideño 2da edición","","Samstag, 16. Dezember, 18:00","Sa., 16. Dezember 2023","Luego de ver el exito qué tuvimos el año pasado decidimos agrandarnos para reunir toda la comunidad latina del chablais tendremos musica en vivo animacion para niños regalos y mas ven a compartir con nosotros. para mayor información 076 731 5370 Apres la réussite qu'on a eu l'année passée on a pris la décision de faire Plus grand pour reunir toute la communauté latina du chablais on aura de la musique live, animation pour les enfants des. Cadeaux et bien plus viens partager avec nous. pour toute renseignements 076 731 5370","CHF 20.00","Salle de l'Aiglon, Avenue des Loës 6, Aigle, CH","Party / Latin & Brasil","18:00 Uhr
									
																			- 
										02:00 Uhr"
